"PLANTID" "GARDENID" "YEAR" "SEASON" "LEAFNR" "PERCENTDAMAGE"
"2922" "RUI_0459" "RUI" 2021 "S3" 22 0.025
"2923" "GON_1251" "GON" 2022 "S1" 8 0.01
"2924" "KEV_0019" "KEV" 2022 "S2" 2 0
"2925" "ALN_0843" "ALN" 2022 "S1" 3 0.1
"2926" "RAS_1362" "RAS" 2022 "S2" 4 0
"2927" "GON_1237" "GON" 2022 "S2" 8 0
"2928" "RUI_0388" "RUI" 2021 "S3" 12 0.05
"2929" "GON_1045" "GON" 2022 "S1" 10 0
"2930" "ALN_0724" "ALN" 2021 "S3" 9 0.16
"2931" "KEV_0138" "KEV" 2022 "S1" 2 0
"2932" "GON_1210" "GON" 2021 "S3" 2 0.01
"2933" "ALN_0886" "ALN" 2021 "S3" 9 0.04
"2934" "RAS_1316" "RAS" 2022 "S2" 2 0
"2935" "RUI_0563" "RUI" 2021 "S2" 50 0.05
"2936" "RAS_1495" "RAS" 2022 "S1" 3 0
"2937" "RUI_0459" "RUI" 2021 "S2" 13 0.03
"2938" "RUI_0329" "RUI" 2021 "S1" 3 0.02
"2939" "ALN_0906" "ALN" 2021 "S3" 1 0.005
"2940" "ALN_0832" "ALN" 2021 "S3" 9 0.08
"2941" "RUI_0568" "RUI" 2021 "S3" 3 0.01
"2942" "GON_1114" "GON" 2022 "S2" 5 0
"2943" "ALN_0891" "ALN" 2022 "S2" 4 0.15
"2944" "ALN_0906" "ALN" 2021 "S3" 36 0.2
"2945" "ALN_0740" "ALN" 2021 "S3" 33 0.6
"2946" "GON_1213" "GON" 2022 "S2" 1 0
"2947" "ALN_0675" "ALN" 2021 "S2" 11 0.02
"2948" "RUI_0347" "RUI" 2021 "S3" 2 0.01
"2949" "RUI_0334" "RUI" 2021 "S2" 1 0.08
"2950" "KEV_0268" "KEV" 2022 "S1" 4 0
"2951" "ALN_0942" "ALN" 2021 "S3" 9 0.05
"2952" "ALN_0734" "ALN" 2022 "S1" 8 0
"2953" "ALN_0642" "ALN" 2022 "S2" 7 0
"2954" "RUI_0332" "RUI" 2021 "S1" 7 0.02
"2955" "RUI_0412" "RUI" 2021 "S3" 35 0.33
"2956" "ALN_0865" "ALN" 2022 "S1" 2 0.4
"2957" "ALN_0657" "ALN" 2022 "S1" 3 0
"2958" "KEV_0229" "KEV" 2022 "S1" 4 0
"2959" "ALN_0662" "ALN" 2022 "S1" 4 0.3
"2960" "KEV_0271" "KEV" 2022 "S2" 1 0
"2961" "RUI_0533" "RUI" 2021 "S3" 2 0.01
"2962" "RUI_0332" "RUI" 2021 "S2" 4 0.02
"2963" "ALN_0696" "ALN" 2021 "S3" 15 0.16
"2964" "RUI_0409" "RUI" 2021 "S2" 34 0.03
"2965" "ALN_0731" "ALN" 2021 "S3" 29 0.3
"2966" "RAS_1344" "RAS" 2021 "S3" 5 0.05
"2967" "RUI_0607" "RUI" 2021 "S2" 12 0.08
"2968" "GON_1077" "GON" 2021 "S2" 3 0.3333
"2969" "GON_1086" "GON" 2021 "S3" 1 0.01
"2970" "RAS_1287" "RAS" 2021 "S3" 28 0.02
"2971" "GON_1017" "GON" 2022 "S2" 5 0
"2972" "RUI_0567" "RUI" 2021 "S1" 5 0.02
"2973" "GON_1123" "GON" 2021 "S3" 2 0.1667
"2974" "ALN_0707" "ALN" 2022 "S1" 10 0.1
"2975" "RUI_0501" "RUI" 2021 "S2" 8 0.01
"2976" "ALN_0916" "ALN" 2022 "S1" 1 0.2
"2977" "GON_1035" "GON" 2022 "S1" 6 0
"2978" "RUI_0443" "RUI" 2021 "S2" 1 0.01
"2979" "RAS_1589" "RAS" 2022 "S2" 4 0
"2980" "RAS_1545" "RAS" 2021 "S3" 10 0.3
"2981" "RUI_0385" "RUI" 2021 "S1" 1 0.05
"2982" "RAS_1305" "RAS" 2022 "S1" 3 0
"2983" "RUI_0321" "RUI" 2021 "S2" 12 0.03
"2984" "GON_0991" "GON" 2022 "S1" 9 0
"2985" "RUI_0519" "RUI" 2021 "S2" 5 0.05
"2986" "RUI_0368" "RUI" 2021 "S2" 14 0.12
"2987" "RAS_1364" "RAS" 2021 "S3" 1 0.02
"2988" "GON_1213" "GON" 2021 "S3" 1 0.01
"2989" "ALN_0927" "ALN" 2021 "S1" 1 0.01
"2990" "RUI_0613" "RUI" 2021 "S2" 5 0.01
"2991" "GON_1272" "GON" 2022 "S2" 1 0
"2992" "GON_0977" "GON" 2022 "S1" 10 0.02
"2993" "RAS_1593" "RAS" 2021 "S3" 2 0.01
"2994" "RUI_0374" "RUI" 2021 "S3" 12 0.05
"2995" "RUI_0388" "RUI" 2021 "S2" 24 0.01
"2996" "ALN_0807" "ALN" 2021 "S2" 7 0.15
"2997" "GON_1132" "GON" 2022 "S2" 3 0
"2998" "RUI_0333" "RUI" 2021 "S3" 5 0.025
"2999" "GON_1122" "GON" 2021 "S2" 3 0.01
"3000" "GON_1221" "GON" 2021 "S4" 7 0.04
"3001" "ALN_0911" "ALN" 2021 "S3" 7 0.16
"3002" "RAS_1309" "RAS" 2021 "S3" 2 0.1
"3003" "GON_1002" "GON" 2022 "S2" 9 0.01
"3004" "GON_0968" "GON" 2021 "S1" 1 0.01
"3005" "GON_1227" "GON" 2022 "S1" 7 0
"3006" "RUI_0551" "RUI" 2021 "S1" 10 0.02
"3007" "GON_1042" "GON" 2022 "S1" 6 0
"3008" "GON_0979" "GON" 2022 "S2" 10 0.01
"3009" "GON_1143" "GON" 2021 "S3" 4 0.0417
"3010" "ALN_0720" "ALN" 2021 "S3" 17 0.1
"3011" "RAS_1534" "RAS" 2022 "S2" 1 0
"3012" "RAS_1387" "RAS" 2022 "S2" 10 0
"3013" "RAS_1493" "RAS" 2022 "S1" 2 0
"3014" "RAS_1557" "RAS" 2022 "S2" 9 0
"3015" "GON_1222" "GON" 2022 "S1" 7 0
"3016" "GON_1216" "GON" 2022 "S1" 3 0
"3017" "ALN_0646" "ALN" 2021 "S3" 30 0.15
"3018" "ALN_0717" "ALN" 2021 "S3" 26 0.25
"3019" "RUI_0382" "RUI" 2021 "S2" 12 0.02
"3020" "ALN_0744" "ALN" 2022 "S1" 8 0.3
"3021" "RUI_0425" "RUI" 2021 "S2" 15 0.08
"3022" "RUI_0533" "RUI" 2021 "S2" 13 0.05
"3023" "RAS_1466" "RAS" 2022 "S1" 2 0
"3024" "ALN_0750" "ALN" 2021 "S3" 20 0.15
"3025" "RUI_0524" "RUI" 2021 "S2" 16 0.03
"3026" "RUI_0632" "RUI" 2021 "S2" 27 0.05
"3027" "KEV_0218" "KEV" 2022 "S1" 1 0
"3028" "RUI_0448" "RUI" 2021 "S2" 26 0.01
"3029" "ALN_0764" "ALN" 2022 "S2" 10 0
"3030" "ALN_0734" "ALN" 2021 "S3" 14 0.18
"3031" "RUI_0564" "RUI" 2021 "S2" 38 0.03
"3032" "ALN_0747" "ALN" 2021 "S3" 20 0.13
"3033" "RUI_0451" "RUI" 2021 "S2" 31 0.03
"3034" "RAS_1350" "RAS" 2021 "S2" 1 0.03
"3035" "ALN_0887" "ALN" 2021 "S3" 7 0.06
"3036" "ALN_0749" "ALN" 2021 "S2" 10 0.01
"3037" "RAS_1327" "RAS" 2022 "S1" 3 0
"3038" "GON_1192" "GON" 2022 "S1" 9 0
"3039" "RUI_0596" "RUI" 2021 "S2" 16 0.05
"3040" "RUI_0331" "RUI" 2021 "S2" 17 0.08
"3041" "RUI_0616" "RUI" 2021 "S2" 1 0.01
"3042" "ALN_0822" "ALN" 2021 "S2" 19 0.1
"3043" "RUI_0635" "RUI" 2021 "S3" 56 0.08
"3044" "GON_1161" "GON" 2022 "S1" 1 0
"3045" "RUI_0325" "RUI" 2021 "S2" 15 0.05
"3046" "ALN_0698" "ALN" 2022 "S2" 6 0
"3047" "RAS_1574" "RAS" 2022 "S1" 8 0
"3048" "GON_1205" "GON" 2022 "S2" 8 0
"3049" "RUI_0365" "RUI" 2021 "S2" 23 0.03
"3050" "ALN_0814" "ALN" 2022 "S2" 5 0
"3051" "RUI_0576" "RUI" 2021 "S2" 28 0.03
"3052" "GON_0967" "GON" 2022 "S2" 9 0
"3053" "ALN_0721" "ALN" 2021 "S3" 1 0.005
"3054" "KEV_0202" "KEV" 2022 "S1" 2 0
"3055" "RUI_0368" "RUI" 2021 "S2" 22 0.15
"3056" "KEV_0244" "KEV" 2022 "S1" 1 0.666666666666666
"3057" "ALN_0677" "ALN" 2022 "S2" 8 0.07
"3058" "KEV_0309" "KEV" 2022 "S1" 4 0
"3059" "RUI_0331" "RUI" 2021 "S3" 27 0.08
"3060" "RAS_1349" "RAS" 2022 "S2" 7 0
"3061" "RUI_0435" "RUI" 2021 "S2" 13 0.05
"3062" "RAS_1536" "RAS" 2021 "S3" 4 0.01
"3063" "RUI_0348" "RUI" 2021 "S3" 16 0.025
"3064" "KEV_0105" "KEV" 2022 "S2" 9 0.01
"3065" "ALN_0806" "ALN" 2021 "S3" 32 0.06
"3066" "ALN_0676" "ALN" 2021 "S2" 2 0.02
"3067" "RUI_0572" "RUI" 2021 "S2" 17 0.01
"3068" "ALN_0661" "ALN" 2022 "S1" 1 0.15
"3069" "RAS_1559" "RAS" 2022 "S1" 6 0
"3070" "ALN_0666" "ALN" 2022 "S2" 1 0.45
"3071" "RUI_0341" "RUI" 2021 "S2" 17 0.01
"3072" "RUI_0418" "RUI" 2021 "S1" 14 0.01
"3073" "RUI_0346" "RUI" 2021 "S1" 3 0.02
"3074" "KEV_0134" "KEV" 2021 "S1" 1 0.01
"3075" "RUI_0431" "RUI" 2021 "S3" 27 0.05
"3076" "GON_1116" "GON" 2022 "S2" 6 0
"3077" "ALN_0775" "ALN" 2021 "S2" 4 0.05
"3078" "GON_1083" "GON" 2022 "S1" 10 0.01
"3079" "RUI_0583" "RUI" 2021 "S2" 21 0.02
"3080" "ALN_0679" "ALN" 2021 "S3" 14 0.08
"3081" "ALN_0825" "ALN" 2021 "S3" 19 0.3
"3082" "RUI_0393" "RUI" 2021 "S2" 10 0.03
"3083" "RAS_1469" "RAS" 2021 "S3" 5 0.01
"3084" "ALN_0694" "ALN" 2021 "S3" 8 0.08
"3085" "RAS_1445" "RAS" 2021 "S3" 2 0.04
"3086" "RAS_1479" "RAS" 2022 "S2" 4 0
"3087" "ALN_0779" "ALN" 2022 "S2" 10 0
"3088" "GON_1132" "GON" 2022 "S2" 9 0.166666666666666
"3089" "RAS_1417" "RAS" 2021 "S3" 5 0.08
"3090" "RAS_1514" "RAS" 2022 "S1" 2 0
"3091" "ALN_0926" "ALN" 2021 "S3" 8 0.08
"3092" "RAS_1390" "RAS" 2021 "S2" 4 0.2
"3093" "RAS_1449" "RAS" 2022 "S1" 3 0
"3094" "ALN_0860" "ALN" 2022 "S1" 10 0
"3095" "GON_1035" "GON" 2022 "S1" 1 0
"3096" "RUI_0593" "RUI" 2021 "S2" 17 0.01
"3097" "ALN_0731" "ALN" 2022 "S1" 7 0.1
"3098" "RUI_0430" "RUI" 2021 "S2" 20 0.08
"3099" "GON_1233" "GON" 2022 "S1" 3 0
"3100" "GON_1149" "GON" 2022 "S1" 9 0
"3101" "RUI_0358" "RUI" 2021 "S2" 19 0.03
"3102" "ALN_0880" "ALN" 2022 "S1" 2 0.6
"3103" "GON_1172" "GON" 2022 "S2" 6 0
"3104" "ALN_0922" "ALN" 2022 "S2" 10 0
"3105" "RAS_1567" "RAS" 2022 "S2" 2 0
"3106" "RAS_1367" "RAS" 2022 "S2" 3 0
"3107" "ALN_0727" "ALN" 2021 "S1" 3 0.01
"3108" "ALN_0935" "ALN" 2022 "S2" 3 0
"3109" "KEV_0067" "KEV" 2022 "S1" 7 0.01
"3110" "ALN_0738" "ALN" 2021 "S2" 8 0.09
"3111" "ALN_0868" "ALN" 2022 "S2" 9 0
"3112" "RAS_1417" "RAS" 2022 "S2" 7 0
"3113" "GON_1144" "GON" 2022 "S2" 3 0
"3114" "RUI_0614" "RUI" 2021 "S3" 1 0.01
"3115" "ALN_0728" "ALN" 2022 "S2" 5 0
"3116" "ALN_0803" "ALN" 2021 "S2" 5 0.05
"3117" "KEV_0263" "KEV" 2022 "S1" 1 0.01
"3118" "RUI_0578" "RUI" 2021 "S2" 16 0.01
"3119" "KEV_0024" "KEV" 2021 "S1" 1 0.333333333333333
"3120" "GON_0986" "GON" 2021 "S3" 11 0.3333
"3121" "ALN_0770" "ALN" 2021 "S2" 11 0.03
"3122" "ALN_0881" "ALN" 2021 "S3" 23 0.1
"3123" "GON_1074" "GON" 2021 "S1" 10 0.01
"3124" "KEV_0236" "KEV" 2022 "S2" 1 0.333333333333333
"3125" "RUI_0533" "RUI" 2021 "S3" 17 0.08
"3126" "RUI_0573" "RUI" 2021 "S3" 45 0.08
"3127" "RUI_0502" "RUI" 2021 "S1" 1 0.05
"3128" "ALN_0665" "ALN" 2021 "S3" 29 0.28
"3129" "GON_1080" "GON" 2021 "S4" 8 0.01
"3130" "RUI_0599" "RUI" 2021 "S2" 8 0.01
"3131" "KEV_0208" "KEV" 2022 "S2" 7 0
"3132" "RAS_1436" "RAS" 2021 "S2" 1 0.02
"3133" "ALN_0894" "ALN" 2022 "S1" 3 0
"3134" "RUI_0567" "RUI" 2021 "S3" 11 0.025
"3135" "RUI_0575" "RUI" 2021 "S2" 12 0.15
"3136" "RUI_0501" "RUI" 2021 "S3" 13 0.025
"3137" "ALN_0917" "ALN" 2022 "S1" 2 0
"3138" "GON_1079" "GON" 2021 "S1" 1 0.01
"3139" "GON_0971" "GON" 2022 "S2" 4 0
"3140" "ALN_0748" "ALN" 2021 "S3" 13 0.08
"3141" "RAS_1461" "RAS" 2022 "S2" 5 0
"3142" "RAS_1522" "RAS" 2022 "S1" 7 0
"3143" "RAS_1450" "RAS" 2022 "S1" 2 0
"3144" "KEV_0120" "KEV" 2022 "S1" 8 0
"3145" "ALN_0778" "ALN" 2021 "S2" 8 0.18
"3146" "ALN_0662" "ALN" 2022 "S1" 7 0.5
"3147" "RUI_0368" "RUI" 2021 "S2" 11 0.03
"3148" "RUI_0384" "RUI" 2021 "S2" 13 0.15
"3149" "ALN_0925" "ALN" 2021 "S3" 21 0.15
"3150" "RUI_0614" "RUI" 2021 "S2" 6 0.03
"3151" "RUI_0359" "RUI" 2021 "S3" 7 0.01
"3152" "RAS_1456" "RAS" 2022 "S2" 1 0
"3153" "ALN_0749" "ALN" 2021 "S2" 11 0.02
"3154" "RAS_1529" "RAS" 2021 "S2" 8 0.11
"3155" "KEV_0225" "KEV" 2022 "S1" 7 0.01
"3156" "RUI_0339" "RUI" 2021 "S2" 26 0.01
"3157" "KEV_0315" "KEV" 2022 "S2" 9 0
"3158" "RUI_0405" "RUI" 2021 "S2" 13 0.01
"3159" "RUI_0554" "RUI" 2021 "S3" 3 0.01
"3160" "GON_0999" "GON" 2021 "S1" 1 0.1667
"3161" "RAS_1285" "RAS" 2022 "S1" 2 0
"3162" "KEV_0017" "KEV" 2022 "S1" 3 0
"3163" "RUI_0633" "RUI" 2021 "S2" 15 0.01
"3164" "RAS_1485" "RAS" 2021 "S3" 3 0.02
"3165" "ALN_0684" "ALN" 2021 "S1" 4 0.02
"3166" "RUI_0397" "RUI" 2021 "S3" 7 0.025
"3167" "RUI_0536" "RUI" 2021 "S2" 17 0.05
"3168" "RUI_0403" "RUI" 2021 "S3" 27 0.05
"3169" "KEV_0253" "KEV" 2022 "S2" 4 0
"3170" "GON_0962" "GON" 2022 "S2" 2 0
"3171" "ALN_0666" "ALN" 2021 "S2" 8 0.05
"3172" "ALN_0758" "ALN" 2021 "S3" 32 0.05
"3173" "RUI_0614" "RUI" 2021 "S3" 20 0.025
"3174" "GON_1207" "GON" 2021 "S4" 1 0.01
"3175" "ALN_0693" "ALN" 2021 "S2" 8 0.07
"3176" "RUI_0334" "RUI" 2021 "S2" 20 0.05
"3177" "RUI_0561" "RUI" 2021 "S1" 13 0.02
"3178" "ALN_0928" "ALN" 2022 "S1" 8 0
"3179" "RUI_0432" "RUI" 2021 "S3" 2 0.01
"3180" "RUI_0552" "RUI" 2021 "S2" 15 0.05
"3181" "ALN_0951" "ALN" 2021 "S2" 6 0.005
"3182" "KEV_0122" "KEV" 2021 "S1" 1 0.01
"3183" "ALN_0661" "ALN" 2022 "S1" 6 0
"3184" "RUI_0383" "RUI" 2021 "S3" 1 0.01
"3185" "RUI_0547" "RUI" 2021 "S2" 10 0.05
"3186" "ALN_0747" "ALN" 2021 "S3" 9 0.03
"3187" "RUI_0556" "RUI" 2021 "S2" 12 0.01
"3188" "RAS_1457" "RAS" 2022 "S1" 9 0
"3189" "ALN_0654" "ALN" 2022 "S2" 7 0
"3190" "GON_1045" "GON" 2021 "S4" 2 0.01
"3191" "RUI_0372" "RUI" 2021 "S2" 25 0.03
"3192" "GON_1100" "GON" 2021 "S3" 6 0.01
"3193" "RUI_0388" "RUI" 2021 "S2" 3 0.05
"3194" "ALN_0930" "ALN" 2021 "S3" 13 0.2
"3195" "GON_1123" "GON" 2021 "S4" 6 0.01
"3196" "ALN_0809" "ALN" 2021 "S2" 11 0.03
"3197" "RAS_1576" "RAS" 2021 "S3" 4 0.01
"3198" "GON_1224" "GON" 2021 "S2" 3 0.0417
"3199" "GON_1069" "GON" 2022 "S2" 2 0
"3200" "ALN_0832" "ALN" 2021 "S1" 3 0.02
"3201" "KEV_0129" "KEV" 2021 "S1" 4 0.01
"3202" "ALN_0731" "ALN" 2021 "S3" 28 0.6
"3203" "RUI_0539" "RUI" 2021 "S2" 7 0.03
"3204" "GON_1150" "GON" 2022 "S2" 8 0
"3205" "RUI_0509" "RUI" 2021 "S1" 2 0.05
"3206" "RUI_0348" "RUI" 2021 "S2" 4 0.01
"3207" "ALN_0719" "ALN" 2021 "S3" 23 0.08
"3208" "RAS_1324" "RAS" 2022 "S1" 4 0
"3209" "ALN_0907" "ALN" 2022 "S1" 8 0.5
"3210" "RAS_1516" "RAS" 2022 "S2" 2 0
"3211" "RUI_0427" "RUI" 2021 "S2" 10 0.05
"3212" "ALN_0730" "ALN" 2021 "S3" 25 0.15
"3213" "RAS_1463" "RAS" 2021 "S3" 1 0.08
"3214" "ALN_0767" "ALN" 2021 "S2" 3 0.2
"3215" "GON_1006" "GON" 2022 "S2" 1 0
"3216" "RUI_0618" "RUI" 2021 "S2" 22 0.05
"3217" "GON_1009" "GON" 2022 "S1" 9 0.01
"3218" "ALN_0808" "ALN" 2021 "S3" 15 0.08
"3219" "RUI_0588" "RUI" 2021 "S3" 3 0.25
"3220" "RUI_0453" "RUI" 2021 "S2" 15 0.03
"3221" "GON_1163" "GON" 2022 "S1" 1 0
"3222" "GON_1257" "GON" 2022 "S2" 1 0
"3223" "KEV_0118" "KEV" 2022 "S2" 6 0
"3224" "RAS_1406" "RAS" 2022 "S1" 5 0
"3225" "RUI_0579" "RUI" 2021 "S1" 3 0.03
"3226" "ALN_0738" "ALN" 2022 "S1" 3 0
"3227" "KEV_0264" "KEV" 2022 "S2" 7 0
"3228" "ALN_0930" "ALN" 2021 "S2" 2 0.01
"3229" "ALN_0822" "ALN" 2021 "S1" 7 0.15
"3230" "ALN_0769" "ALN" 2021 "S2" 8 0.05
"3231" "KEV_0300" "KEV" 2022 "S2" 1 0
"3232" "RUI_0626" "RUI" 2021 "S2" 9 0.01
"3233" "RUI_0328" "RUI" 2021 "S3" 16 0.05
"3234" "RUI_0339" "RUI" 2021 "S2" 35 0.3
"3235" "KEV_0103" "KEV" 2022 "S2" 5 0
"3236" "RUI_0358" "RUI" 2021 "S3" 8 0.05
"3237" "RUI_0534" "RUI" 2021 "S3" 3 0.025
"3238" "RUI_0597" "RUI" 2021 "S3" 31 0.08
"3239" "ALN_0742" "ALN" 2022 "S2" 6 0.25
"3240" "RUI_0594" "RUI" 2021 "S3" 16 0.33
"3241" "GON_1003" "GON" 2022 "S1" 8 0
"3242" "ALN_0719" "ALN" 2021 "S2" 2 0.14
"3243" "ALN_0915" "ALN" 2022 "S1" 3 0.1
"3244" "GON_1201" "GON" 2022 "S2" 2 0
"3245" "RUI_0519" "RUI" 2021 "S2" 24 0.1
"3246" "GON_1238" "GON" 2022 "S2" 2 0
"3247" "RUI_0368" "RUI" 2021 "S2" 25 0.03
"3248" "GON_1209" "GON" 2021 "S2" 9 0.0417
"3249" "KEV_0095" "KEV" 2022 "S2" 9 0
"3250" "RUI_0624" "RUI" 2021 "S2" 7 0.03
"3251" "RUI_0400" "RUI" 2021 "S2" 18 0.1
"3252" "RUI_0577" "RUI" 2021 "S3" 23 0.25
"3253" "RUI_0628" "RUI" 2021 "S2" 14 0.35
"3254" "GON_0987" "GON" 2021 "S3" 4 0.01
"3255" "KEV_0071" "KEV" 2022 "S1" 9 0
"3256" "RUI_0329" "RUI" 2021 "S3" 34 0.02
"3257" "ALN_0703" "ALN" 2021 "S3" 14 0.5
"3258" "RUI_0525" "RUI" 2021 "S2" 12 0.03
"3259" "RAS_1395" "RAS" 2021 "S3" 5 0.06
"3260" "RUI_0352" "RUI" 2021 "S1" 1 0.01
"3261" "RAS_1495" "RAS" 2021 "S2" 6 0.1
"3262" "GON_1243" "GON" 2022 "S2" 3 0
"3263" "RUI_0569" "RUI" 2021 "S3" 46 0.08
"3264" "RUI_0377" "RUI" 2021 "S1" 6 0.02
"3265" "ALN_0832" "ALN" 2021 "S3" 19 0.3
"3266" "ALN_0778" "ALN" 2021 "S3" 15 0.03
"3267" "KEV_0264" "KEV" 2022 "S1" 1 0
"3268" "ALN_0660" "ALN" 2021 "S3" 15 0.15
"3269" "ALN_0869" "ALN" 2021 "S3" 5 0.05
"3270" "GON_1044" "GON" 2022 "S2" 5 0
"3271" "GON_1193" "GON" 2022 "S1" 2 0
"3272" "RUI_0594" "RUI" 2021 "S3" 24 0.66
"3273" "GON_1008" "GON" 2022 "S2" 7 0
"3274" "RAS_1286" "RAS" 2022 "S1" 7 0
"3275" "GON_1263" "GON" 2022 "S2" 10 0
"3276" "RAS_1449" "RAS" 2022 "S1" 5 0
"3277" "RUI_0638" "RUI" 2021 "S3" 8 0.25
"3278" "ALN_0772" "ALN" 2021 "S3" 1 0.04
"3279" "ALN_0663" "ALN" 2021 "S3" 3 0.08
"3280" "GON_1189" "GON" 2022 "S2" 8 0.0208333333333333
"3281" "RUI_0340" "RUI" 2021 "S2" 9 0.15
"3282" "RUI_0409" "RUI" 2021 "S2" 29 0.05
"3283" "ALN_0947" "ALN" 2021 "S2" 5 0.02
"3284" "GON_1256" "GON" 2022 "S2" 5 0
"3285" "RUI_0446" "RUI" 2021 "S3" 5 0.01
"3286" "ALN_0714" "ALN" 2021 "S1" 2 0.04
"3287" "RUI_0325" "RUI" 2021 "S2" 29 0.1
"3288" "GON_1098" "GON" 2022 "S2" 6 0
"3289" "RAS_1318" "RAS" 2022 "S1" 5 0
"3290" "RAS_1514" "RAS" 2022 "S2" 4 0
"3291" "RAS_1503" "RAS" 2022 "S1" 4 0
"3292" "RAS_1439" "RAS" 2022 "S1" 3 0
"3293" "RAS_1371" "RAS" 2022 "S1" 1 0.05
"3294" "GON_1122" "GON" 2022 "S2" 10 0.0416666666666666
"3295" "ALN_0730" "ALN" 2022 "S1" 9 0
"3296" "GON_1263" "GON" 2022 "S2" 4 0
"3297" "RAS_1459" "RAS" 2022 "S2" 5 0
"3298" "RAS_1527" "RAS" 2021 "S3" 19 0.06
"3299" "ALN_0919" "ALN" 2021 "S3" 28 0.15
"3300" "RUI_0362" "RUI" 2021 "S3" 9 0.08
"3301" "ALN_0659" "ALN" 2021 "S3" 3 0.01
"3302" "KEV_0104" "KEV" 2022 "S2" 1 0.0833333333333333
"3303" "ALN_0746" "ALN" 2021 "S3" 6 0.02
"3304" "ALN_0781" "ALN" 2022 "S2" 9 0
"3305" "ALN_0918" "ALN" 2022 "S2" 1 0.1
"3306" "RAS_1311" "RAS" 2022 "S2" 6 0
"3307" "ALN_0673" "ALN" 2022 "S1" 4 0
"3308" "ALN_0828" "ALN" 2021 "S3" 15 0.16
"3309" "RAS_1404" "RAS" 2022 "S1" 7 0
"3310" "GON_1053" "GON" 2022 "S2" 8 0
"3311" "RUI_0446" "RUI" 2021 "S3" 40 0.05
"3312" "ALN_0806" "ALN" 2021 "S3" 6 0.005
"3313" "GON_1062" "GON" 2022 "S1" 5 0
"3314" "GON_0962" "GON" 2021 "S2" 1 0.01
"3315" "RUI_0365" "RUI" 2021 "S2" 13 0.03
"3316" "ALN_0767" "ALN" 2022 "S1" 4 0
"3317" "ALN_0916" "ALN" 2022 "S1" 9 0
"3318" "RUI_0393" "RUI" 2021 "S2" 6 0.08
"3319" "ALN_0935" "ALN" 2021 "S1" 7 0.01
"3320" "RUI_0594" "RUI" 2021 "S3" 30 0.75
"3321" "RUI_0424" "RUI" 2021 "S1" 1 0.03
"3322" "RAS_1443" "RAS" 2022 "S1" 7 0
"3323" "RAS_1340" "RAS" 2021 "S3" 12 0.01
"3324" "RUI_0510" "RUI" 2021 "S2" 1 0.1
"3325" "RUI_0471" "RUI" 2021 "S3" 25 0.05
"3326" "RUI_0353" "RUI" 2021 "S2" 14 0.05
"3327" "GON_1199" "GON" 2021 "S2" 2 0.01
"3328" "ALN_0696" "ALN" 2021 "S1" 1 0.04
"3329" "ALN_0917" "ALN" 2021 "S3" 17 0.1
"3330" "RUI_0507" "RUI" 2021 "S3" 10 0.01
"3331" "GON_0978" "GON" 2022 "S1" 1 0
"3332" "GON_1190" "GON" 2021 "S3" 4 0.01
"3333" "ALN_0711" "ALN" 2021 "S3" 2 0.08
"3334" "GON_1200" "GON" 2022 "S1" 2 0
"3335" "RUI_0366" "RUI" 2021 "S2" 14 0.05
"3336" "ALN_0864" "ALN" 2021 "S3" 10 0.08
"3337" "GON_1137" "GON" 2022 "S2" 7 0
"3338" "GON_1021" "GON" 2022 "S1" 8 0
"3339" "ALN_0722" "ALN" 2021 "S2" 8 0.1
"3340" "RAS_1334" "RAS" 2022 "S2" 2 0
"3341" "ALN_0765" "ALN" 2021 "S3" 30 0.78
"3342" "RUI_0533" "RUI" 2021 "S3" 23 0.17
"3343" "RUI_0418" "RUI" 2021 "S2" 15 0.01
"3344" "GON_0988" "GON" 2022 "S1" 9 0
"3345" "ALN_0688" "ALN" 2021 "S3" 8 0.08
"3346" "ALN_0927" "ALN" 2021 "S3" 7 0.15
"3347" "KEV_0318" "KEV" 2022 "S2" 7 0.0833333333333333
"3348" "ALN_0724" "ALN" 2021 "S3" 22 0.6
"3349" "RAS_1382" "RAS" 2022 "S1" 5 0
"3350" "RAS_1524" "RAS" 2022 "S1" 7 0
"3351" "RAS_1397" "RAS" 2022 "S1" 10 0
"3352" "GON_1237" "GON" 2021 "S3" 3 0.01
"3353" "ALN_0752" "ALN" 2021 "S3" 16 0.16
"3354" "GON_1086" "GON" 2022 "S1" 2 0
"3355" "RAS_1466" "RAS" 2022 "S1" 5 0
"3356" "RUI_0606" "RUI" 2021 "S2" 11 0.08
"3357" "ALN_0669" "ALN" 2021 "S3" 8 0.05
"3358" "GON_1128" "GON" 2021 "S4" 6 0.1
"3359" "RAS_1292" "RAS" 2021 "S2" 1 0.02
"3360" "GON_1093" "GON" 2021 "S3" 3 0.01
"3361" "ALN_0699" "ALN" 2021 "S3" 17 0.1
"3362" "ALN_0770" "ALN" 2021 "S3" 16 0.6
"3363" "RUI_0561" "RUI" 2021 "S2" 25 0.03
"3364" "RUI_0421" "RUI" 2021 "S2" 31 0.1
"3365" "KEV_0245" "KEV" 2022 "S1" 9 0
"3366" "RUI_0395" "RUI" 2021 "S2" 4 0.08
"3367" "ALN_0653" "ALN" 2022 "S1" 8 0
"3368" "KEV_0292" "KEV" 2022 "S1" 8 0
"3369" "KEV_0201" "KEV" 2022 "S1" 6 0
